word,sentiment
ламатися,-0.8839
ламаючи,-1.0
ласий,0.5
ласкавий,1.0
лауреат,1.0
лаятися,-0.5
левиний,0.5
легальний,1.0
легендарний,0.9231
легітимний,0.5
легкість,1.0
легкий,0.5915
легковажний,-0.9
легковірний,-0.7941
легший,0.5
ледар,-1.0
ледачий,-1.0
лесбійка,-0.5
лжа,-1.0
лженаука,-0.5
ліквідація,-0.5732
ліквідний,0.5
ліки,1.0
лікувальний,0.9286
лікувати,0.9
лілія,0.9
лінчування,-1.0
липовий,-0.5133
лихий,-1.0
лихо,-0.5
лихоманка,-1.0
лихослів'я,-1.0
лицемірний,-1.0
лицемірно,-0.5
лопнути,-0.5
лохів,-0.5
лояльність,0.5
лузер,-1.0
лукавий,-1.0
лукавити,-0.5
лупити,-1.0
люб'язний,0.5
любий,1.0
люблячий,1.0
любов,1.0
людинолюбний,0.5
людиноненависницький,-1.0
людожер,-0.5
людяний,1.0
лютий,-0.9059
лютувати,-1.0
лють,-1.0
лякати,-1.0
лякливий,-1.0
ляп,-1.0
м'якотілість,-1.0
м'якотілих,-0.5
м`ясопродукт,-0.5
магічний,0.3718
мажор,-0.3559
мажорний,-0.2742
майстерний,0.9828
максимізувати,0.5
маловивчений,-0.5
малограмотний,-1.0
малодоступний,-0.5818
малоефективний,-0.9
малоосвічений,-0.5
малорос,-1.0
малоцікавий,-0.6094
малуватий,-0.5
мальовничий,1.0
малювання,0.5870000000000001
малюнок,0.3766
малярія,-1.0
маніакальний,-0.5
маніпулювати,-0.9545
маніпуляція,-0.6504
манірний,-0.5
маразматичний,-0.5
маргінал,-0.5
маріонетка,-0.4231
марність,-1.0
марний,-0.5
марнославство,-0.5
марнота,-1.0
мародерство,-1.0
масонський,-1.0
масштабний,0.4052
матеріальний,0.5
матінка,0.5
мафіозний,-0.5
мафія,-1.0
махінація,-1.0
маячити,-0.5083
медаліст,0.5
медовий,0.7632
меланхолія,-1.0
мелодійний,0.9828
менінгіт,-0.5
меншість,-0.5
мерзенний,-1.0
мерзота,-1.0
меркантильний,-0.5
мертвий,-1.0
мертвонароджений,-0.5
мільйон,0.5153
міна,-1.0
мінеральний,0.5
мініатюрний,0.0333
містечко,0.4
містечковий,-0.5
місткий,0.5
місто-герой,0.5
міфічний,0.0
міцність,0.9643
міцний,0.9194
мішанина,-0.5
милосердний,1.0
милосердя,0.9375
милостивий,0.5
милуватися,1.0
мимоволі,-1.0
минутися,0.5
миро,0.5
миролюбний,1.0
миротворець,0.5
миротворчий,0.5
мистецтво,0.7615
мистецьки,0.5
мистецький,0.5
митарство,-1.0
миш'як,-0.5
млявий,-0.8628
множинний,0.1161
могила,-0.9
могутній,0.9107
могутність,0.4375
модельний,0.3955
модернізація,0.5
модернізований,0.5
модернізувати,1.0
модерний,0.5
моджахед,-0.5
модульний,0.5
мозолити,-1.0
молитва,0.6
молодець,1.0
молодість,0.9681
монетний,0.5
монстр,-1.0
монументальний,0.5431
моральність,0.5
морочити,-1.0
москіт,-0.7021
моторошний,-0.5
мочити,-0.3761
мракобісний,-1.0
мракобісся,-1.0
мрійливий,0.5
мрія,0.5
мріяти,0.0847
мстивий,-1.0
мститися,-1.0
мудрість,1.0
мудрий,1.0
мужній,1.0
мужність,1.0
музикальний,0.5
мука,-0.0515
мутний,-0.5
мученик,-1.0
мучити,-1.0
мучитися,-1.0
мюнхенський,-0.5
набирати,-0.5
набридати,-0.8365
набуття,0.5
нав'язливий,-0.9375
нав'язування,-1.0
навідліг,-1.0
навішувати,-0.5789
навмисний,-1.0
навтьоки,-0.475
навчання,0.8077
нагадувати,-0.5
наганяти,-0.5
нагнати,-0.3022
наговорювати,-1.0
нагорода,1.0
нагородження,1.0
нагороджувати,1.0
нагороджуватися,0.5
нагородити,1.0
награбувати,-1.0
нагримати,-1.0
нагрянути,-0.4754
надгробок,-0.5
наддержава,0.5
надзвичайний,0.8590000000000001
надзусилля,1.0
надійність,1.0
надійний,1.0
надія,1.0
надихати,-0.2037
надихатися,0.2871
надлишковий,-0.4426
надмірність,-0.7871
надприбутковий,1.0
надриватися,-1.0
надуманий,-0.5
надумати,-1.0
наживатися,-0.9725
наївний,-0.0357
наїзд,-1.0
найвдаліший,0.5
найгірший,-1.0
найефективніший,0.5
найжорстокіший,-1.0
найзнаменитіший,-1.0
найняти,-1.0
найсмачніший,0.5
найсміливіший,0.5
найсприятливіший,0.5
найстрашніший,-1.0
найталановитіший,0.5
найтепліший,1.0
найцінніший,1.0
найчарівніший,0.5
накидатися,-0.7689
накинувши,-1.0
накипіти,-1.0
наклеп,-1.0
наклепницький,-0.5
накопичений,1.0
накручувати,-0.5
налагоджувати,0.9444
налазити,-0.1451
налитися,0.1
наляканий,-1.0
налякати,-1.0
нанесення,-0.5
напад,-0.9474
нападати,-0.5
нападки,-0.9316
напасти,-1.0
напівмертвий,-0.5
напівписьменний,-0.5
наплювати,-0.5
наповал,-0.3223
наповнений,1.0
напоїти,0.5
наполегливість,0.46
наполегливий,0.5
напруга,-0.5
напружувати,-0.9
напханий,-1.0
наражати,-0.5
нарікання,-1.0
наркобізнес,-1.0
наркодилер,-1.0
наркоман,-1.0
наркоманія,-0.5
наркоманський,-0.5
наркота,-1.0
наркотик,-0.5
наркотичний,-0.5
насаджувати,-0.5
насильник,-1.0
насильницький,-0.5
насильно,-1.0
насильство,-1.0
наситити,0.5
насмішити,0.9
наснага,0.5
насолода,0.5
насолоджуватися,1.0
насрати,-1.0
настирливий,-1.0
насторожувати,-0.5
натерпітися,-1.0
натовп,-0.3186
натуральний,0.5294
натхненний,0.5
натхнення,0.5
натяжка,-0.1383
науковець,0.5
наукоємний,0.5
нахабніти,-1.0
нахабно,-0.5
нахабство,-1.0
нахуй,-1.0
нацистський,-0.5
нацьковувати,-1.0
начуватися,-1.0
нашкодити,-1.0
наштовхуватися,-1.0
неабиякий,-0.1964
неагресивний,0.5
неадекватність,-0.9
неадекватний,-0.5
неактуальний,-0.5
неакуратний,-1.0
небажаний,-0.9828
небажання,-0.9
небайдужий,0.5
небанальний,0.5
небезкорисний,0.9490000000000001
небезпечний,-0.5
небитий,0.5
неблагонадійний,-0.5
неблагополуччя,-1.0
неважливий,-0.5
невгамовний,-0.0172
невдалий,-1.0
невдача,-1.0
невдачливий,-1.0
невдоволення,-1.0
невдячний,-1.0
невеликий,0.0
невігластво,-1.0
невідповідність,-0.7105
невідповідний,-0.9
невідступний,0.4328
невільник,-1.0
невірний,-1.0
невигідний,-0.5
невигідно,-0.5
невизнаний,-0.5
невизначений,-0.0294
невиконаний,-0.5
невиконання,-0.9512
невиліковний,-1.0
невимовний,0.6282
невимушений,0.5
невинний,0.9444
невиплата,-1.0
невиплачений,-0.5
невиправданий,-1.0
невиправний,-0.9
невиразний,-0.6639
невиразно,-0.5
невирішений,-0.5
невисокий,-0.5
невичерпний,0.5795
невміння,-0.9194
неволити,-1.0
неволя,-1.0
невпевнений,-0.7768
невпинний,0.0
невразливий,0.8762
неврівноважений,-1.0
невтішний,-0.9643
невтомний,0.9
негативний,-0.5
негативно,-0.5
негідний,-0.5
негідник,-1.0
неглибокий,0.0
негода,-0.9063
неграмотність,-1.0
неграмотний,-0.5
негуманний,-0.5
недалекоглядний,-0.5
недбайливий,-0.5
недбалість,-1.0
недбалий,-1.0
недвозначний,-0.5
недешевий,-0.5
недієздатний,-0.5
недисциплінований,-0.5
недитячий,-0.5
недобрити,-1.0
недобросовісний,-0.5
недовговічний,-0.5
недоведений,-1.0
недовіра,-0.5
недовірливий,-0.6074
недоглянутий,-0.5
недозволений,-0.5
недоладність,-0.5
недоладний,-0.5
недолік,-1.0
недолугість,-0.5
недолугий,-0.5
недолюблювати,-1.0
недоношений,-0.5
недопалок,-0.5
недоречний,-0.8654
недорікуватий,-0.5
недоробка,-1.0
недорозвинений,-1.0
недосвідчений,-0.5156
недосконалий,-0.6148
недостатній,-0.9
недостатність,-0.5
недостовірний,-1.0
недосяжний,-0.3833
недоторканність,0.5
недоумкуватість,-0.5
недоумок,-1.0
